Year,Quarter,State,Tax_Category,Tax_Code,Amount
2009,3,Tennessee,Pari-mutuels,T14,0.0
2009,3,Tennessee,Public utilities,T15,10007.0
2009,3,Tennessee,Tobacco products,T16,76872.0
2009,3,Tennessee,Other selective sales and gross receipts,T19,35886.0
2009,3,Tennessee,Alcoholic beverages,T20,3028.0
2009,3,Tennessee,Amusements,T21,140.0
2009,3,Tennessee,Corporations in general,T22,141867.0
2009,3,Tennessee,Hunting and fishing licenses,T23,5507.0
2009,3,Tennessee,Motor vehicles,T24,61902.0
2009,3,Tennessee,Motor vehicle operator,T25,11121.0
2009,3,Tennessee,Public utilities,T27,0.0
2009,3,Tennessee,Occupation and business licenses,T28,15567.0
2009,3,Tennessee,Other licenses taxes,T29,723.0
2009,3,Tennessee,Individual income taxes,T40,3786.0
2009,3,Tennessee,Corporation net income taxes,T41,204146.0
2009,3,Tennessee,Death and gift taxes,T50,17585.0
2009,3,Tennessee,Documentary and stock transfer taxes,T51,35770.0
2009,3,Tennessee,Severance taxes,T53,581.0
2009,3,Tennessee,Other miscellaneous taxes,T99,8127.0
2009,3,Texas,Property tax,T01,0.0
2009,3,Texas,General sales and gross receipts,T09,4901875.0
2009,3,Texas,Alcoholic beverages,T10,195844.0
2009,3,Texas,Amusements,T11,7238.0
2009,3,Texas,Insurance,T12,564439.0
2009,3,Texas,Motor fuel sales taxes,T13,773455.0
2009,3,Texas,Pari-mutuels,T14,2548.0
2009,3,Texas,Public utilities,T15,209263.0
2009,3,Texas,Tobacco products,T16,373739.0
2009,3,Texas,Other selective sales and gross receipts,T19,1057038.0
2009,3,Texas,Alcoholic beverages,T20,14310.0
2009,3,Texas,Amusements,T21,2144.0
2009,3,Texas,Corporations in general,T22,192808.0
2009,3,Texas,Hunting and fishing licenses,T23,48234.0
2009,3,Texas,Motor vehicles,T24,395863.0
2009,3,Texas,Motor vehicle operator,T25,27235.0
2009,3,Texas,Public utilities,T27,1842.0
2009,3,Texas,Occupation and business licenses,T28,137205.0
2009,3,Texas,Other licenses taxes,T29,33771.0
2009,3,Texas,Individual income taxes,T40,0.0
2009,3,Texas,Corporation net income taxes,T41,0.0
2009,3,Texas,Death and gift taxes,T50,20602.0
2009,3,Texas,Documentary and stock transfer taxes,T51,0.0
2009,3,Texas,Severance taxes,T53,347238.0
2009,3,Texas,Other miscellaneous taxes,T99,0.0
2009,3,US Total,Property tax,T01,3126415.0
2009,3,US Total,General sales and gross receipts,T09,53906243.0
2009,3,US Total,Alcoholic beverages,T10,1270725.0
2009,3,US Total,Amusements,T11,1424841.0
2009,3,US Total,Insurance,T12,3249851.0
2009,3,US Total,Motor fuel sales taxes,T13,9223068.0
2009,3,US Total,Pari-mutuels,T14,37369.0
2009,3,US Total,Public utilities,T15,2971875.0
2009,3,US Total,Tobacco products,T16,4231363.0
2009,3,US Total,Other selective sales and gross receipts,T19,4243856.0
2009,3,US Total,Alcoholic beverages,T20,107738.0
2009,3,US Total,Amusements,T21,55347.0
2009,3,US Total,Corporations in general,T22,1307229.0
2009,3,US Total,Hunting and fishing licenses,T23,419568.0
2009,3,US Total,Motor vehicles,T24,4811387.0
2009,3,US Total,Motor vehicle operator,T25,538709.0
2009,3,US Total,Public utilities,T27,243498.0
2009,3,US Total,Occupation and business licenses,T28,3205264.0
2009,3,US Total,Other licenses taxes,T29,220392.0
2009,3,US Total,Individual income taxes,T40,54362675.0
2009,3,US Total,Corporation net income taxes,T41,7952776.0
2009,3,US Total,Death and gift taxes,T50,1009307.0
2009,3,US Total,Documentary and stock transfer taxes,T51,1171921.0
2009,3,US Total,Severance taxes,T53,2188963.0
2009,3,US Total,Other miscellaneous taxes,T99,89086.0
2009,3,Utah,Property tax,T01,0.0
2009,3,Utah,General sales and gross receipts,T09,390903.0
2009,3,Utah,Alcoholic beverages,T10,8479.0
2009,3,Utah,Amusements,T11,0.0
2009,3,Utah,Insurance,T12,33478.0
2009,3,Utah,Motor fuel sales taxes,T13,96629.0
2009,3,Utah,Pari-mutuels,T14,0.0
2009,3,Utah,Public utilities,T15,6988.0
2009,3,Utah,Tobacco products,T16,14977.0
2009,3,Utah,Other selective sales and gross receipts,T19,7338.0
2009,3,Utah,Alcoholic beverages,T20,484.0
2009,3,Utah,Amusements,T21,0.0
2009,3,Utah,Corporations in general,T22,933.0
2009,3,Utah,Hunting and fishing licenses,T23,6854.0
2009,3,Utah,Motor vehicles,T24,67389.0
2009,3,Utah,Motor vehicle operator,T25,3657.0
2009,3,Utah,Public utilities,T27,0.0
2009,3,Utah,Occupation and business licenses,T28,9604.0
2009,3,Utah,Other licenses taxes,T29,2036.0
2009,3,Utah,Individual income taxes,T40,447989.0
2009,3,Utah,Corporation net income taxes,T41,24841.0
2009,3,Utah,Death and gift taxes,T50,22.0
2009,3,Utah,Documentary and stock transfer taxes,T51,0.0
2009,3,Utah,Severance taxes,T53,14281.0
2009,3,Utah,Other miscellaneous taxes,T99,0.0
2009,3,Vermont,Property tax,T01,9470.0
2009,3,Vermont,General sales and gross receipts,T09,76497.0
2009,3,Vermont,Alcoholic beverages,T10,5343.0
2009,3,Vermont,Amusements,T11,0.0
2009,3,Vermont,Insurance,T12,8407.0
2009,3,Vermont,Motor fuel sales taxes,T13,25510.0
2009,3,Vermont,Pari-mutuels,T14,0.0
2009,3,Vermont,Public utilities,T15,797.0
2009,3,Vermont,Tobacco products,T16,19470.0
2009,3,Vermont,Other selective sales and gross receipts,T19,71603.0
2009,3,Vermont,Alcoholic beverages,T20,7.0
2009,3,Vermont,Amusements,T21,35.0
2009,3,Vermont,Corporations in general,T22,149.0
2009,3,Vermont,Hunting and fishing licenses,T23,1650.0
2009,3,Vermont,Motor vehicles,T24,16183.0
2009,3,Vermont,Motor vehicle operator,T25,1934.0
2009,3,Vermont,Public utilities,T27,0.0
2009,3,Vermont,Occupation and business licenses,T28,2435.0
2009,3,Vermont,Other licenses taxes,T29,219.0
2009,3,Vermont,Individual income taxes,T40,130303.0
2009,3,Vermont,Corporation net income taxes,T41,17191.0
2009,3,Vermont,Death and gift taxes,T50,4939.0
2009,3,Vermont,Documentary and stock transfer taxes,T51,2160.0
2009,3,Vermont,Severance taxes,T53,0.0
2009,3,Vermont,Other miscellaneous taxes,T99,969.0
2009,3,Virginia,Property tax,T01,-1128.0
2009,3,Virginia,General sales and gross receipts,T09,845747.0
2009,3,Virginia,Alcoholic beverages,T10,22555.0
2009,3,Virginia,Amusements,T11,19.0
2009,3,Virginia,Insurance,T12,103674.0
2009,3,Virginia,Motor fuel sales taxes,T13,157121.0
2009,3,Virginia,Pari-mutuels,T14,0.0
2009,3,Virginia,Public utilities,T15,38593.0
2009,3,Virginia,Tobacco products,T16,45933.0
2009,3,Virginia,Other selective sales and gross receipts,T19,140658.0
2009,3,Virginia,Alcoholic beverages,T20,2742.0
2009,3,Virginia,Amusements,T21,18.0
2009,3,Virginia,Corporations in general,T22,23584.0
2009,3,Virginia,Hunting and fishing licenses,T23,6153.0
2009,3,Virginia,Motor vehicles,T24,97557.0
2009,3,Virginia,Motor vehicle operator,T25,14867.0
2009,3,Virginia,Public utilities,T27,0.0
2009,3,Virginia,Occupation and business licenses,T28,52876.0
2009,3,Virginia,Other licenses taxes,T29,1198.0
2009,3,Virginia,Individual income taxes,T40,2218303.0
2009,3,Virginia,Corporation net income taxes,T41,172332.0
2009,3,Virginia,Death and gift taxes,T50,1494.0
2009,3,Virginia,Documentary and stock transfer taxes,T51,80288.0
2009,3,Virginia,Severance taxes,T53,463.0
2009,3,Virginia,Other miscellaneous taxes,T99,26334.0
2009,3,Washington,Property tax,T01,687720.0
2009,3,Washington,General sales and gross receipts,T09,2506865.0
2009,3,Washington,Alcoholic beverages,T10,49467.0
2009,3,Washington,Amusements,T11,0.0
2009,3,Washington,Insurance,T12,98366.0
2009,3,Washington,Motor fuel sales taxes,T13,283160.0
2009,3,Washington,Pari-mutuels,T14,829.0
2009,3,Washington,Public utilities,T15,86146.0
2009,3,Washington,Tobacco products,T16,107661.0
2009,3,Washington,Other selective sales and gross receipts,T19,101524.0
2009,3,Washington,Alcoholic beverages,T20,3193.0
2009,3,Washington,Amusements,T21,105.0
2009,3,Washington,Corporations in general,T22,5619.0
2009,3,Washington,Hunting and fishing licenses,T23,9254.0
2009,3,Washington,Motor vehicles,T24,102799.0
2009,3,Washington,Motor vehicle operator,T25,16629.0
2009,3,Washington,Public utilities,T27,253.0
2009,3,Washington,Occupation and business licenses,T28,54719.0
2009,3,Washington,Other licenses taxes,T29,16868.0
2009,3,Washington,Individual income taxes,T40,0.0
2009,3,Washington,Corporation net income taxes,T41,0.0
2009,3,Washington,Death and gift taxes,T50,13866.0
2009,3,Washington,Documentary and stock transfer taxes,T51,103591.0
2009,3,Washington,Severance taxes,T53,5112.0
2009,3,Washington,Other miscellaneous taxes,T99,0.0
2009,3,West Virginia,Property tax,T01,1832.0
2009,3,West Virginia,General sales and gross receipts,T09,277693.0
2009,3,West Virginia,Alcoholic beverages,T10,2550.0
2009,3,West Virginia,Amusements,T11,8608.0
2009,3,West Virginia,Insurance,T12,26947.0
2009,3,West Virginia,Motor fuel sales taxes,T13,100638.0
2009,3,West Virginia,Pari-mutuels,T14,550.0
2009,3,West Virginia,Public utilities,T15,87941.0
2009,3,West Virginia,Tobacco products,T16,30923.0
2009,3,West Virginia,Other selective sales and gross receipts,T19,85061.0
2009,3,West Virginia,Alcoholic beverages,T20,1831.0
2009,3,West Virginia,Amusements,T21,773.0
2009,3,West Virginia,Corporations in general,T22,586.0
2009,3,West Virginia,Hunting and fishing licenses,T23,1816.0
2009,3,West Virginia,Motor vehicles,T24,22593.0
2009,3,West Virginia,Motor vehicle operator,T25,975.0
2009,3,West Virginia,Public utilities,T27,15060.0
2009,3,West Virginia,Occupation and business licenses,T28,8578.0
2009,3,West Virginia,Other licenses taxes,T29,142.0
2009,3,West Virginia,Individual income taxes,T40,353400.0
2009,3,West Virginia,Corporation net income taxes,T41,103346.0
2009,3,West Virginia,Death and gift taxes,T50,0.0
2009,3,West Virginia,Documentary and stock transfer taxes,T51,2272.0
2009,3,West Virginia,Severance taxes,T53,71201.0
2009,3,West Virginia,Other miscellaneous taxes,T99,0.0
2009,3,Wisconsin,Property tax,T01,-1007.0
2009,3,Wisconsin,General sales and gross receipts,T09,680057.0
2009,3,Wisconsin,Alcoholic beverages,T10,8441.0
2009,3,Wisconsin,Amusements,T11,73.0
2009,3,Wisconsin,Insurance,T12,1557.0
2009,3,Wisconsin,Motor fuel sales taxes,T13,171503.0
2009,3,Wisconsin,Pari-mutuels,T14,157.0
2009,3,Wisconsin,Public utilities,T15,27980.0
2009,3,Wisconsin,Tobacco products,T16,104214.0
2009,3,Wisconsin,Other selective sales and gross receipts,T19,1257.0
2009,3,Wisconsin,Alcoholic beverages,T20,255.0
2009,3,Wisconsin,Amusements,T21,200.0
2009,3,Wisconsin,Corporations in general,T22,2954.0
2009,3,Wisconsin,Hunting and fishing licenses,T23,16230.0
2009,3,Wisconsin,Motor vehicles,T24,101237.0
2009,3,Wisconsin,Motor vehicle operator,T25,10803.0
2009,3,Wisconsin,Public utilities,T27,0.0
2009,3,Wisconsin,Occupation and business licenses,T28,31137.0
2009,3,Wisconsin,Other licenses taxes,T29,866.0
2009,3,Wisconsin,Individual income taxes,T40,1340504.0
2009,3,Wisconsin,Corporation net income taxes,T41,167892.0
2009,3,Wisconsin,Death and gift taxes,T50,37.0
2009,3,Wisconsin,Documentary and stock transfer taxes,T51,8333.0
2009,3,Wisconsin,Severance taxes,T53,335.0
2009,3,Wisconsin,Other miscellaneous taxes,T99,1970.0
2009,3,Wyoming,Property tax,T01,13261.0
2009,3,Wyoming,General sales and gross receipts,T09,163710.0
2009,3,Wyoming,Alcoholic beverages,T10,468.0
2009,3,Wyoming,Amusements,T11,0.0
2009,3,Wyoming,Insurance,T12,5517.0
2009,3,Wyoming,Motor fuel sales taxes,T13,22077.0
2009,3,Wyoming,Pari-mutuels,T14,50.0
2009,3,Wyoming,Public utilities,T15,1551.0
2009,3,Wyoming,Tobacco products,T16,7032.0
2009,3,Wyoming,Other selective sales and gross receipts,T19,224.0
2009,3,Wyoming,Alcoholic beverages,T20,0.0
2009,3,Wyoming,Amusements,T21,0.0
2009,3,Wyoming,Corporations in general,T22,3441.0
2009,3,Wyoming,Hunting and fishing licenses,T23,21133.0
2009,3,Wyoming,Motor vehicles,T24,13946.0
2009,3,Wyoming,Motor vehicle operator,T25,631.0
2009,3,Wyoming,Public utilities,T27,0.0
2009,3,Wyoming,Occupation and business licenses,T28,6837.0
2009,3,Wyoming,Other licenses taxes,T29,0.0
2009,3,Wyoming,Individual income taxes,T40,0.0
2009,3,Wyoming,Corporation net income taxes,T41,0.0
2009,3,Wyoming,Death and gift taxes,T50,7.0
2009,3,Wyoming,Documentary and stock transfer taxes,T51,0.0
2009,3,Wyoming,Severance taxes,T53,1762.0
2009,3,Wyoming,Other miscellaneous taxes,T99,0.0
2009,4,Alabama,Property tax,T01,123055.0
2009,4,Alabama,General sales and gross receipts,T09,508597.0
2009,4,Alabama,Alcoholic beverages,T10,45169.0
2009,4,Alabama,Amusements,T11,35.0
2009,4,Alabama,Insurance,T12,63274.0
2009,4,Alabama,Motor fuel sales taxes,T13,106466.0
2009,4,Alabama,Pari-mutuels,T14,549.0
2009,4,Alabama,Public utilities,T15,212602.0
2009,4,Alabama,Tobacco products,T16,34506.0
2009,4,Alabama,Other selective sales and gross receipts,T19,49342.0
2009,4,Alabama,Alcoholic beverages,T20,3544.0
2009,4,Alabama,Amusements,T21,0.0
2009,4,Alabama,Corporations in general,T22,10966.0
2009,4,Alabama,Hunting and fishing licenses,T23,9167.0
2009,4,Alabama,Motor vehicles,T24,55169.0
2009,4,Alabama,Motor vehicle operator,T25,4327.0
2009,4,Alabama,Public utilities,T27,4258.0
2009,4,Alabama,Occupation and business licenses,T28,35384.0
2009,4,Alabama,Other licenses taxes,T29,0.0
2009,4,Alabama,Individual income taxes,T40,685201.0
2009,4,Alabama,Corporation net income taxes,T41,118237.0
2009,4,Alabama,Death and gift taxes,T50,44.0
2009,4,Alabama,Documentary and stock transfer taxes,T51,7613.0
2009,4,Alabama,Severance taxes,T53,23238.0
2009,4,Alabama,Other miscellaneous taxes,T99,0.0
2009,4,Alaska,Property tax,T01,5.0
2009,4,Alaska,General sales and gross receipts,T09,0.0
2009,4,Alaska,Alcoholic beverages,T10,9826.0
2009,4,Alaska,Amusements,T11,2846.0
2009,4,Alaska,Insurance,T12,12839.0
2009,4,Alaska,Motor fuel sales taxes,T13,-1010.0
2009,4,Alaska,Pari-mutuels,T14,0.0
2009,4,Alaska,Public utilities,T15,0.0
2009,4,Alaska,Tobacco products,T16,18236.0
2009,4,Alaska,Other selective sales and gross receipts,T19,12591.0
2009,4,Alaska,Alcoholic beverages,T20,928.0
2009,4,Alaska,Amusements,T21,1.0
2009,4,Alaska,Corporations in general,T22,223.0
2009,4,Alaska,Hunting and fishing licenses,T23,8113.0
2009,4,Alaska,Motor vehicles,T24,16441.0
2009,4,Alaska,Motor vehicle operator,T25,0.0
2009,4,Alaska,Public utilities,T27,66.0
2009,4,Alaska,Occupation and business licenses,T28,15564.0
2009,4,Alaska,Other licenses taxes,T29,97.0
2009,4,Alaska,Individual income taxes,T40,0.0
2009,4,Alaska,Corporation net income taxes,T41,106908.0
2009,4,Alaska,Death and gift taxes,T50,66.0
2009,4,Alaska,Documentary and stock transfer taxes,T51,0.0
2009,4,Alaska,Severance taxes,T53,1006134.0
2009,4,Alaska,Other miscellaneous taxes,T99,0.0
2009,4,Arizona,Property tax,T01,225468.0
2009,4,Arizona,General sales and gross receipts,T09,1428522.0
2009,4,Arizona,Alcoholic beverages,T10,17308.0
2009,4,Arizona,Amusements,T11,142.0
2009,4,Arizona,Insurance,T12,117574.0
2009,4,Arizona,Motor fuel sales taxes,T13,182836.0
2009,4,Arizona,Pari-mutuels,T14,107.0
2009,4,Arizona,Public utilities,T15,9503.0
2009,4,Arizona,Tobacco products,T16,83577.0
2009,4,Arizona,Other selective sales and gross receipts,T19,0.0
2009,4,Arizona,Alcoholic beverages,T20,2999.0
2009,4,Arizona,Amusements,T21,9.0
2009,4,Arizona,Corporations in general,T22,5807.0
2009,4,Arizona,Hunting and fishing licenses,T23,7308.0
2009,4,Arizona,Motor vehicles,T24,54691.0
2009,4,Arizona,Motor vehicle operator,T25,6771.0
2009,4,Arizona,Public utilities,T27,0.0
2009,4,Arizona,Occupation and business licenses,T28,24574.0
2009,4,Arizona,Other licenses taxes,T29,2878.0
2009,4,Arizona,Individual income taxes,T40,719124.0
2009,4,Arizona,Corporation net income taxes,T41,4389.0
2009,4,Arizona,Death and gift taxes,T50,39.0
2009,4,Arizona,Documentary and stock transfer taxes,T51,0.0
2009,4,Arizona,Severance taxes,T53,7662.0
2009,4,Arizona,Other miscellaneous taxes,T99,0.0
2009,4,Arkansas,Property tax,T01,457623.0
2009,4,Arkansas,General sales and gross receipts,T09,631859.0
2009,4,Arkansas,Alcoholic beverages,T10,10913.0
2009,4,Arkansas,Amusements,T11,1853.0
2009,4,Arkansas,Insurance,T12,25631.0
2009,4,Arkansas,Motor fuel sales taxes,T13,119187.0
2009,4,Arkansas,Pari-mutuels,T14,918.0
2009,4,Arkansas,Public utilities,T15,0.0
2009,4,Arkansas,Tobacco products,T16,64656.0
2009,4,Arkansas,Other selective sales and gross receipts,T19,37519.0
2009,4,Arkansas,Alcoholic beverages,T20,84.0
2009,4,Arkansas,Amusements,T21,71.0
2009,4,Arkansas,Corporations in general,T22,1630.0
2009,4,Arkansas,Hunting and fishing licenses,T23,19201.0
2009,4,Arkansas,Motor vehicles,T24,27420.0
2009,4,Arkansas,Motor vehicle operator,T25,3927.0
2009,4,Arkansas,Public utilities,T27,14.0
2009,4,Arkansas,Occupation and business licenses,T28,28274.0
2009,4,Arkansas,Other licenses taxes,T29,213.0
2009,4,Arkansas,Individual income taxes,T40,521463.0
2009,4,Arkansas,Corporation net income taxes,T41,133485.0
2009,4,Arkansas,Death and gift taxes,T50,49.0
2009,4,Arkansas,Documentary and stock transfer taxes,T51,7187.0
2009,4,Arkansas,Severance taxes,T53,13164.0
2009,4,Arkansas,Other miscellaneous taxes,T99,2938.0
2009,4,California,Property tax,T01,794726.0
2009,4,California,General sales and gross receipts,T09,8101024.0
2009,4,California,Alcoholic beverages,T10,82883.0
2009,4,California,Amusements,T11,0.0
2009,4,California,Insurance,T12,682706.0
2009,4,California,Motor fuel sales taxes,T13,787756.0
2009,4,California,Pari-mutuels,T14,4374.0
2009,4,California,Public utilities,T15,176147.0
2009,4,California,Tobacco products,T16,235421.0
2009,4,California,Other selective sales and gross receipts,T19,9392.0
2009,4,California,Alcoholic beverages,T20,13611.0
2009,4,California,Amusements,T21,2965.0
2009,4,California,Corporations in general,T22,14824.0
2009,4,California,Hunting and fishing licenses,T23,23856.0
2009,4,California,Motor vehicles,T24,744619.0
2009,4,California,Motor vehicle operator,T25,64750.0
2009,4,California,Public utilities,T27,119081.0
2009,4,California,Occupation and business licenses,T28,1109555.0
2009,4,California,Other licenses taxes,T29,966.0
2009,4,California,Individual income taxes,T40,9313621.0
2009,4,California,Corporation net income taxes,T41,1627761.0
2009,4,California,Death and gift taxes,T50,1412.0
2009,4,California,Documentary and stock transfer taxes,T51,0.0
2009,4,California,Severance taxes,T53,6776.0
2009,4,California,Other miscellaneous taxes,T99,0.0
2009,4,Colorado,Property tax,T01,0.0
2009,4,Colorado,General sales and gross receipts,T09,501958.0
2009,4,Colorado,Alcoholic beverages,T10,8651.0
2009,4,Colorado,Amusements,T11,26308.0
2009,4,Colorado,Insurance,T12,40933.0
2009,4,Colorado,Motor fuel sales taxes,T13,145830.0
2009,4,Colorado,Pari-mutuels,T14,333.0
2009,4,Colorado,Public utilities,T15,2853.0
2009,4,Colorado,Tobacco products,T16,51100.0
2009,4,Colorado,Other selective sales and gross receipts,T19,5171.0
2009,4,Colorado,Alcoholic beverages,T20,1410.0
2009,4,Colorado,Amusements,T21,226.0
2009,4,Colorado,Corporations in general,T22,3524.0
2009,4,Colorado,Hunting and fishing licenses,T23,27500.0
2009,4,Colorado,Motor vehicles,T24,103272.0
2009,4,Colorado,Motor vehicle operator,T25,4623.0
2009,4,Colorado,Public utilities,T27,0.0
2009,4,Colorado,Occupation and business licenses,T28,10294.0
2009,4,Colorado,Other licenses taxes,T29,746.0
2009,4,Colorado,Individual income taxes,T40,1011952.0
2009,4,Colorado,Corporation net income taxes,T41,41994.0
2009,4,Colorado,Death and gift taxes,T50,11.0
2009,4,Colorado,Documentary and stock transfer taxes,T51,0.0
2009,4,Colorado,Severance taxes,T53,14518.0
2009,4,Colorado,Other miscellaneous taxes,T99,0.0
